"pasta","wav","ingles","traducao_pt","category","emotion","urgency","token_type","assembly_mode","radio_style","speaker_role","pause_profile","intensity"
"voice/codriver/cmp_into_detail_bump","10-c.wav","into bump","Entrando na lombada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/cmp_into_detail_bump","12-a.wav","into bump","Entrando na lombada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/cmp_into_detail_bump","12-b.wav","into bump","Entrando na lombada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/cmp_into_detail_bump","12-c.wav","into bump","Entrando na lombada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_2_right_descriptive","41-a.wav","sloe right","Direita apertada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_2_right_descriptive","41-b.wav","sloe right","Direita apertada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_2_right_descriptive","41-c.wav","sloe right","Direita apertada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_2_right_descriptive","43-a.wav","sloe right","Direita apertada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_2_right_descriptive","43-b.wav","sloe right","Direita apertada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_2_right_descriptive","43-c.wav","sloe right","Direita apertada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_2_right_descriptive","42-a.wav","sloe right","Direita apertada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_2_right_descriptive","42-b.wav","sloe right","Direita apertada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_2_right_descriptive","42-c.wav","sloe right","Direita apertada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_2_right_descriptive","44-a.wav","sloe right","Direita apertada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_2_right_descriptive","44-b.wav","sloe right","Direita apertada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_2_right_descriptive","44-c.wav","sloe right","Direita apertada","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_over_railway_rushed","226-a.wav","over railway","Sobre os trilhos","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_over_railway_rushed","226-b.wav","over railway","Sobre os trilhos","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_over_railway_rushed","226-c.wav","over railway","Sobre os trilhos","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_over_railway_rushed","227-a.wav","over railway","Sobre os trilhos","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_over_railway_rushed","227-b.wav","over railway","Sobre os trilhos","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_over_railway_rushed","227-c.wav","over railway","Sobre os trilhos","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_over_railway_rushed","225-a.wav","over railway","Sobre os trilhos","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_over_railway_rushed","225-b.wav","over railway","Sobre os trilhos","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_over_railway_rushed","225-c.wav","over railway","Sobre os trilhos","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_over_railway_rushed","228-a.wav","over railway","Sobre os trilhos","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_over_railway_rushed","228-b.wav","over railway","Sobre os trilhos","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_over_railway_rushed","228-c.wav","over railway","Sobre os trilhos","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/number_400","65-a.wav","400","Quatrocentos","codriver","neutral","low","number","static","standard","codriver","normal_pause","0.5"
"voice/codriver/number_400","65-b.wav","400","Quatrocentos","codriver","neutral","low","number","static","standard","codriver","normal_pause","0.5"
"voice/codriver/number_400","65-c.wav","400","Quatrocentos","codriver","neutral","low","number","static","standard","codriver","normal_pause","0.5"
"voice/codriver/number_400","66-a.wav","400","Quatrocentos","codriver","neutral","low","number","static","standard","codriver","normal_pause","0.5"
"voice/codriver/number_400","66-b.wav","400","Quatrocentos","codriver","neutral","low","number","static","standard","codriver","normal_pause","0.5"
"voice/codriver/number_400","66-c.wav","400","Quatrocentos","codriver","neutral","low","number","static","standard","codriver","normal_pause","0.5"
"voice/codriver/number_400","68-a.wav","400","Quatrocentos","codriver","neutral","low","number","static","standard","codriver","normal_pause","0.5"
"voice/codriver/number_400","68-b.wav","400","Quatrocentos","codriver","neutral","low","number","static","standard","codriver","normal_pause","0.5"
"voice/codriver/number_400","68-c.wav","400","Quatrocentos","codriver","neutral","low","number","static","standard","codriver","normal_pause","0.5"
"voice/codriver/number_400","67-a.wav","400","Quatrocentos","codriver","neutral","low","number","static","standard","codriver","normal_pause","0.5"
"voice/codriver/number_400","67-b.wav","400","Quatrocentos","codriver","neutral","low","number","static","standard","codriver","normal_pause","0.5"
"voice/codriver/number_400","67-c.wav","400","Quatrocentos","codriver","neutral","low","number","static","standard","codriver","normal_pause","0.5"
"voice/codriver/detail_hole","145-a.wav","hole","Buraco","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_hole","145-b.wav","hole","Buraco","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_hole","145-c.wav","hole","Buraco","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_hole","147-a.wav","hole","Buraco","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_hole","147-b.wav","hole","Buraco","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_hole","147-c.wav","hole","Buraco","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_hole","146-a.wav","hole","Buraco","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_hole","146-b.wav","hole","Buraco","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_hole","146-c.wav","hole","Buraco","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_hole","148-a.wav","hole","Buraco","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_hole","148-b.wav","hole","Buraco","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/detail_hole","148-c.wav","hole","Buraco","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_4_left_descriptive_rushed","78-a.wav","medium left","Esquerda média","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_4_left_descriptive_rushed","78-b.wav","medium left","Esquerda média","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_4_left_descriptive_rushed","78-c.wav","medium left","Esquerda média","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_4_left_descriptive_rushed","80-a.wav","medium left","Esquerda média","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_4_left_descriptive_rushed","80-b.wav","medium left","Esquerda média","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_4_left_descriptive_rushed","80-c.wav","medium left","Esquerda média","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_4_left_descriptive_rushed","79-a.wav","medium left","Esquerda média","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_4_left_descriptive_rushed","79-b.wav","medium left","Esquerda média","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_4_left_descriptive_rushed","79-c.wav","medium left","Esquerda média","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_4_left_descriptive_rushed","77-a.wav","medium left","Esquerda média","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_4_left_descriptive_rushed","77-b.wav","medium left","Esquerda média","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_4_left_descriptive_rushed","77-c.wav","medium left","Esquerda média","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_6_right_rushed","112-a.wav","6 right","Seis direita","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_6_right_rushed","112-b.wav","6 right","Seis direita","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_6_right_rushed","112-c.wav","6 right","Seis direita","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_6_right_rushed","111-a.wav","6 right","Seis direita","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_6_right_rushed","111-b.wav","6 right","Seis direita","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
"voice/codriver/corner_6_right_rushed","111-c.wav","6 right","Seis direita","codriver","neutral","low","fragment","procedural","standard","codriver","micro_pause","0.5"
